from,to,time
L102,L444,41.16666667
L103,L444,86.05
L106,L444,42
L113,L444,46.66666667
L116,L444,48.95
L122,L444,53.2
L128,L444,88.83333333
L134,L444,49.5
L135,L444,49.5
L138,L444,68.2
L139,L444,68.2
L141,L444,41.9
L145,L444,45.66666667
L146,L444,44.65
L147,L444,49.03333333
L150,L444,43.38333333
L151,L444,53.41666667
L153,L444,61.45
L154,L444,61.45
L155,L444,71.06666667
L156,L444,74.7
L157,L444,74.7
L159,L444,78.03333333
L162,L444,58.11666667
L168,L444,45.08333333
L171,L444,67.21666667
L173,L444,54.13333333
L178,L444,70.01666667
L179,L444,70.01666667
L185,L444,58.33333333
L186,L444,56.2
L191,L444,67.51666667
L203,L444,69.36666667
L206,L444,63.31666667
L213,L444,39.15
L222,L444,55.48333333
L227,L444,34.96666667
L229,L444,66.81666667
L231,L444,67.08333333
L246,L444,71.76666667
L247,L444,72.95
L249,L444,68.33333333
L252,L444,68.18333333
L262,L444,68.41666667
L271,L444,78.25
L273,L444,80.45
L274,L444,77.76666667
L292,L444,72.85
L299,L444,70.2
L309,L444,45.63333333
L310,L444,45.1
L313,L444,72.75
L315,L444,42.5
L321,L444,44.91666667
L323,L444,48.35
L328,L444,49.15
L333,L444,47.01666667
L334,L444,46.38333333
L336,L444,41.48333333
L338,L444,43.28333333
L349,L444,44.98333333
L355,L444,48.35
L361,L444,44.31666667
L365,L444,46.83333333
L370,L444,67.93333333
L371,L444,67.93333333
L375,L444,68.05
L382,L444,41.9
L385,L444,67.51666667
L387,L444,78.51666667
L392,L444,47
L393,L444,44.95
L402,L444,45.3
L408,L444,49.13333333
L411,L444,48.66666667
L412,L444,48.08333333
L418,L444,47.25
L423,L444,47.88333333
L430,L444,18.01666667
L431,L444,21.91666667
L437,L444,26.96666667
L444,L444,0
L445,L444,4.833333333
L469,L444,23.5
L483,L444,44.33333333
L493,L444,9.216666667
L495,L444,28.56666667
L496,L444,31.05
L511,L444,31.63333333
L527,L444,44.46666667
L529,L444,48.61666667
L530,L444,48.08333333
L540,L444,30.28333333
L543,L444,26.2
L554,L444,48.08333333
L556,L444,19.25
L560,L444,55.23333333
L0,L445,43.4
L7,L445,47.78333333
L18,L445,44.26666667
L26,L445,82.06666667
L33,L445,77.43333333
L36,L445,75.73333333
L38,L445,69.63333333
L57,L445,67.66666667
L62,L445,67.18333333
L63,L445,67.05
L70,L445,49.95
L75,L445,42.78333333
L76,L445,42.78333333
L77,L445,44.98333333
L78,L445,45.76666667
L79,L445,47.73333333
L80,L445,42.78333333
L81,L445,45.83333333
L82,L445,44.86666667
L91,L445,43.91666667
L93,L445,44.08333333
L99,L445,44.65
L102,L445,42.05
L103,L445,89.5
L106,L445,42.88333333
L113,L445,50.1
L116,L445,51.73333333
L122,L445,54.48333333
L128,L445,92.28333333
L134,L445,49.65
L135,L445,49.65
L138,L445,71.65
L139,L445,71.65
L141,L445,42.78333333
L145,L445,49.1
L146,L445,48.08333333
L147,L445,52.46666667
L150,L445,44.26666667
L151,L445,53.73333333
L153,L445,64.88333333
L154,L445,64.88333333
L155,L445,74.51666667
L156,L445,78.15
L157,L445,78.15
L159,L445,81.46666667
L162,L445,61.56666667
L168,L445,47.88333333
L171,L445,70.65
L173,L445,55.01666667
L178,L445,73.45
L179,L445,73.45
L185,L445,60.6
L186,L445,59
L191,L445,70.95
L203,L445,72.8
L206,L445,66.11666667
L213,L445,40.03333333
L222,L445,58.91666667
L227,L445,35.85
L229,L445,70.26666667
L231,L445,70.53333333
L246,L445,74.56666667
L247,L445,75.75
L249,L445,71.78333333
L252,L445,71.63333333
L262,L445,71.21666667
L271,L445,81.7
L273,L445,83.88333333
L274,L445,81.2
L292,L445,76.3
L299,L445,73.65
L309,L445,49.08333333
L310,L445,48.55
L313,L445,76.2
L315,L445,43.36666667
L321,L445,45.8
L323,L445,51.36666667
L328,L445,50.41666667
L333,L445,50.46666667
L334,L445,49.83333333
L336,L445,42.36666667
L338,L445,44.15
L349,L445,45.85
L355,L445,49.23333333
L361,L445,47.76666667
L365,L445,50.28333333
L370,L445,71.36666667
L371,L445,71.36666667
L375,L445,71.48333333
L382,L445,42.78333333
L385,L445,70.95
L387,L445,81.96666667
L392,L445,49.26666667
L393,L445,47.21666667
L402,L445,47.58333333
L408,L445,51.4
L411,L445,50.93333333
L412,L445,50.36666667
L418,L445,48.13333333
L423,L445,48.76666667
L430,L445,15.06666667
L431,L445,18.7
L437,L445,21.98333333
L444,L445,4.55
L445,L445,0
L469,L445,20.26666667
L483,L445,39.5
L493,L445,6.266666667
L495,L445,23.71666667
L496,L445,26.21666667
L511,L445,26.78333333
L527,L445,46.73333333
L529,L445,50.88333333
L530,L445,50.36666667
L540,L445,25.43333333
L543,L445,21.35
L554,L445,50.36666667
L556,L445,16.3
L560,L445,50.4
L0,L469,54.55
L7,L469,45.71666667
L18,L469,55.43333333
L26,L469,78.8
L33,L469,74.16666667
L36,L469,72.46666667
L38,L469,66.36666667
L57,L469,64.4
L62,L469,70.65
L63,L469,63.76666667
L70,L469,42.9
L75,L469,53.93333333
L76,L469,53.93333333
L77,L469,56.15
L78,L469,56.93333333
L79,L469,58.9
L80,L469,53.93333333
L81,L469,57
L82,L469,56.03333333
L91,L469,55.08333333
L93,L469,55.25
L99,L469,55.8
L102,L469,53.21666667
L103,L469,86.23333333
L106,L469,54.03333333
L113,L469,45.4
L116,L469,44.66666667
L122,L469,47.41666667
L128,L469,89.01666667
L134,L469,42.58333333
L135,L469,42.58333333
L138,L469,68.38333333
L139,L469,68.38333333
L141,L469,53.93333333
L145,L469,48.23333333
L146,L469,48.36666667
L147,L469,46.86666667
L150,L469,55.43333333
L151,L469,46.66666667
L153,L469,60.71666667
L154,L469,60.71666667
L155,L469,74.5
L156,L469,73.66666667
L157,L469,73.66666667
L159,L469,78.2
L162,L469,55.71666667
L168,L469,57.13333333
L171,L469,67.38333333
L173,L469,66.18333333
L178,L469,70.18333333
L179,L469,70.18333333
L185,L469,64.6
L186,L469,61.85
L191,L469,67.68333333
L203,L469,69.53333333
L206,L469,69.56666667
L213,L469,51.2
L222,L469,58.05
L227,L469,47
L229,L469,66.98333333
L231,L469,67.25
L246,L469,78.03333333
L247,L469,79.21666667
L249,L469,68.5
L252,L469,68.36666667
L262,L469,74.68333333
L271,L469,78.41666667
L273,L469,80.61666667
L274,L469,77.93333333
L292,L469,73.03333333
L299,L469,70.38333333
L309,L469,44.76666667
L310,L469,45.06666667
L313,L469,72.93333333
L315,L469,54.53333333
L321,L469,56.96666667
L323,L469,44.3
L328,L469,43.35
L333,L469,46.21666667
L334,L469,45.68333333
L336,L469,53.51666667
L338,L469,55.31666667
L349,L469,57.01666667
L355,L469,60.4
L361,L469,48.38333333
L365,L469,54.05
L370,L469,68.1
L371,L469,68.1
L375,L469,68.21666667
L382,L469,53.93333333
L385,L469,67.68333333
L387,L469,78.7
L392,L469,59.03333333
L393,L469,56.98333333
L402,L469,57.35
L408,L469,56.4
L411,L469,56.2
L412,L469,56.65
L418,L469,59.13333333
L423,L469,59.76666667
L430,L469,13.4
L431,L469,2.55
L437,L469,30.56666667
L444,L469,23.1
L445,L469,19.9
L469,L469,0
L483,L469,26.6
L493,L469,13.78333333
L495,L469,10.26666667
L496,L469,19.96666667
L511,L469,15.71666667
L527,L469,56.5
L529,L469,56.85
L530,L469,56.65
L540,L469,12.55
L543,L469,8.866666667
L554,L469,56.65
L556,L469,10.66666667
L560,L469,37.5
L0,L483,63.55
L7,L483,55.01666667
L18,L483,64.71666667
L26,L483,64.5
L33,L483,70.66666667
L36,L483,68.95
L38,L483,52.08333333
L57,L483,60.88333333
L62,L483,72.86666667
L63,L483,60.26666667
L70,L483,52.13333333
L75,L483,63.23333333
L76,L483,63.23333333
L77,L483,64.25
L78,L483,64.25
L79,L483,67
L80,L483,63.23333333
L81,L483,65.1
L82,L483,64.13333333
L91,L483,64.08333333
L93,L483,64.55
L99,L483,63.7
L102,L483,62.5
L103,L483,71.93333333
L106,L483,62.95
L113,L483,52.41666667
L116,L483,50.43333333
L122,L483,53.25
L128,L483,74.71666667
L134,L483,51.88333333
L135,L483,51.88333333
L138,L483,54.08333333
L139,L483,54.08333333
L141,L483,63.23333333
L145,L483,54.91666667
L146,L483,53.9
L147,L483,49.73333333
L150,L483,62.76666667
L151,L483,55.96666667
L153,L483,67.73333333
L154,L483,67.73333333
L155,L483,72.21666667
L156,L483,71.36666667
L157,L483,71.36666667
L159,L483,74.7
L162,L483,62.73333333
L168,L483,60.31666667
L171,L483,63.88333333
L173,L483,68.53333333
L178,L483,55.88333333
L179,L483,55.88333333
L185,L483,66.81666667
L186,L483,64.06666667
L191,L483,64.18333333
L203,L483,66.03333333
L206,L483,71.8
L213,L483,60.48333333
L222,L483,64.91666667
L227,L483,56.3
L229,L483,63.48333333
L231,L483,63.75
L246,L483,75.21666667
L247,L483,76.06666667
L249,L483,65
L252,L483,64.85
L262,L483,76.9
L271,L483,64.13333333
L273,L483,66.33333333
L274,L483,63.65
L292,L483,69.51666667
L299,L483,56.08333333
L309,L483,54.06666667
L310,L483,54.36666667
L313,L483,69.41666667
L315,L483,63.83333333
L321,L483,65.35
L323,L483,51.31666667
L328,L483,52.15
L333,L483,53.23333333
L334,L483,52.7
L336,L483,62.55
L338,L483,63.53333333
L349,L483,63.55
L355,L483,65.06666667
L361,L483,55.68333333
L365,L483,56.28333333
L370,L483,64.6
L371,L483,64.6
L375,L483,64.71666667
L382,L483,63.23333333
L385,L483,64.18333333
L387,L483,64.4
L392,L483,63.23333333
L393,L483,62.76666667
L402,L483,60.7
L408,L483,58.63333333
L411,L483,58.41666667
L412,L483,58.88333333
L418,L483,61.36666667
L423,L483,61.98333333
L430,L483,40.25
L431,L483,28.68333333
L437,L483,39.86666667
L444,L483,42.81666667
L445,L483,38.08333333
L469,L483,26.83333333
L483,L483,0
L493,L483,40.63333333
L495,L483,21.76666667
L496,L483,28.06666667
L511,L483,12.16666667
L527,L483,62.28333333
L529,L483,59.08333333
L530,L483,58.88333333
L540,L483,15.55
L543,L483,18.21666667
L554,L483,58.88333333
L556,L483,34.56666667
L560,L483,10.88333333
L0,L493,54.33333333
L7,L493,55.25
L18,L493,45.06666667
L26,L493,88.31666667
L33,L493,83.7
L36,L493,82
L38,L493,75.9
L57,L493,73.93333333
L62,L493,76.2
L63,L493,73.3
L70,L493,52.43333333
L75,L493,53.71666667
L76,L493,53.71666667
L77,L493,55.93333333
L78,L493,56.71666667
L79,L493,58.66666667
L80,L493,53.71666667
L81,L493,56.78333333
L82,L493,55.81666667
L91,L493,54.86666667
L93,L493,55.03333333
L99,L493,55.58333333
L102,L493,53
L103,L493,95.76666667
L106,L493,53.81666667
L113,L493,54.93333333
L116,L493,54.2
L122,L493,56.95
L128,L493,98.53333333
L134,L493,52.11666667
L135,L493,52.11666667
L138,L493,77.91666667
L139,L493,77.91666667
L141,L493,53.71666667
L145,L493,57.48333333
L146,L493,56.46666667
L147,L493,56.38333333
L150,L493,55.21666667
L151,L493,56.2
L153,L493,70.25
L154,L493,70.25
L155,L493,82.9
L156,L493,83.2
L157,L493,83.2
L159,L493,87.73333333
L162,L493,65.25
L168,L493,56.9
L171,L493,76.91666667
L173,L493,65.96666667
L178,L493,79.71666667
L179,L493,79.71666667
L185,L493,70.15
L186,L493,68.03333333
L191,L493,77.21666667
L203,L493,79.06666667
L206,L493,75.13333333
L213,L493,49.86666667
L222,L493,67.3
L227,L493,46.78333333
L229,L493,76.51666667
L231,L493,76.78333333
L246,L493,83.6
L247,L493,84.76666667
L249,L493,78.03333333
L252,L493,77.9
L262,L493,80.25
L271,L493,87.95
L273,L493,90.15
L274,L493,87.46666667
L292,L493,82.56666667
L299,L493,79.91666667
L309,L493,54.3
L310,L493,54.6
L313,L493,82.46666667
L315,L493,54.31666667
L321,L493,56.73333333
L323,L493,53.83333333
L328,L493,52.88333333
L333,L493,55.75
L334,L493,55.21666667
L336,L493,53.3
L338,L493,55.1
L349,L493,56.8
L355,L493,60.18333333
L361,L493,56.15
L365,L493,58.65
L370,L493,77.63333333
L371,L493,77.63333333
L375,L493,77.75
L382,L493,53.71666667
L385,L493,77.21666667
L387,L493,88.23333333
L392,L493,58.81666667
L393,L493,56.76666667
L402,L493,57.13333333
L408,L493,60.95
L411,L493,60.48333333
L412,L493,59.91666667
L418,L493,59.08333333
L423,L493,59.7
L430,L493,8.8
L431,L493,12.56666667
L437,L493,25.45
L444,L493,9.1
L445,L493,6.016666667
L469,L493,14.28333333
L483,L493,37.61666667
L493,L493,0
L495,L493,21.28333333
L496,L493,28.68333333
L511,L493,26.73333333
L527,L493,56.28333333
L529,L493,60.43333333
L530,L493,59.91666667
L540,L493,23.56666667
L543,L493,19.88333333
L554,L493,59.91666667
L556,L493,10.03333333
L560,L493,51.78333333
L0,L495,49.81666667
L7,L495,40.98333333
L18,L495,50.68333333
L26,L495,73.83333333
L33,L495,69.43333333
L36,L495,67.71666667
L38,L495,61.4
L57,L495,59.65
L62,L495,65.9
L63,L495,59.03333333
L70,L495,38.15
L75,L495,49.2
L76,L495,49.2
L77,L495,51.4
L78,L495,52.18333333
L79,L495,54.15
L80,L495,49.2
L81,L495,52.25
L82,L495,51.3
L91,L495,50.35
L93,L495,50.5
L99,L495,51.06666667
L102,L495,48.46666667
L103,L495,81.26666667
L106,L495,49.3
L113,L495,40.66666667
L116,L495,39.91666667
L122,L495,42.66666667
L128,L495,84.05
L134,L495,37.85
L135,L495,37.85
L138,L495,63.41666667
L139,L495,63.41666667
L141,L495,49.2
L145,L495,43.48333333
L146,L495,43.63333333
L147,L495,42.11666667
L150,L495,50.68333333
L151,L495,41.93333333
L153,L495,55.98333333
L154,L495,55.98333333
L155,L495,69.76666667
L156,L495,68.91666667
L157,L495,68.91666667
L159,L495,73.45
L162,L495,50.98333333
L168,L495,52.38333333
L171,L495,62.63333333
L173,L495,61.43333333
L178,L495,65.21666667
L179,L495,65.21666667
L185,L495,59.85
L186,L495,57.1
L191,L495,62.95
L203,L495,64.8
L206,L495,64.83333333
L213,L495,46.45
L222,L495,53.3
L227,L495,42.26666667
L229,L495,62.25
L231,L495,62.51666667
L246,L495,73.28333333
L247,L495,74.46666667
L249,L495,63.76666667
L252,L495,63.61666667
L262,L495,69.93333333
L271,L495,73.46666667
L273,L495,75.65
L274,L495,72.96666667
L292,L495,68.28333333
L299,L495,65.41666667
L309,L495,40.01666667
L310,L495,40.33333333
L313,L495,68.18333333
L315,L495,49.8
L321,L495,52.21666667
L323,L495,39.55
L328,L495,38.61666667
L333,L495,41.48333333
L334,L495,40.95
L336,L495,48.78333333
L338,L495,50.58333333
L349,L495,52.28333333
L355,L495,55.65
L361,L495,43.63333333
L365,L495,49.31666667
L370,L495,63.35
L371,L495,63.35
L375,L495,63.46666667
L382,L495,49.2
L385,L495,62.95
L387,L495,73.73333333
L392,L495,54.3
L393,L495,52.25
L402,L495,52.6
L408,L495,51.66666667
L411,L495,51.46666667
L412,L495,51.91666667
L418,L495,54.4
L423,L495,55.01666667
L430,L495,23.21666667
L431,L495,12.65
L437,L495,25.83333333
L444,L495,29.96666667
L445,L495,24.8
L469,L495,10.8
L483,L495,21.56666667
L493,L495,21.65
L495,L495,0
L496,L495,15.23333333
L511,L495,10.68333333
L527,L495,51.76666667
L529,L495,52.11666667
L530,L495,51.91666667
L540,L495,7.516666667
L543,L495,4.133333333
L554,L495,51.91666667
L556,L495,18.53333333
L560,L495,32.46666667
L0,L496,40.15
L7,L496,30.4
L18,L496,41.03333333
L26,L496,63.48333333
L33,L496,58.85
L36,L496,57.15
L38,L496,51.05
L57,L496,49.08333333
L62,L496,55.33333333
L63,L496,48.46666667
L70,L496,27.58333333
L75,L496,39.55
L76,L496,39.55
L77,L496,41.75
L78,L496,42.53333333
L79,L496,44.5
L80,L496,39.55
L81,L496,42.6
L82,L496,41.63333333
L91,L496,40.68333333
L93,L496,40.85
L99,L496,41.4
L102,L496,38.81666667
L103,L496,70.91666667
L106,L496,39.63333333
L113,L496,30.1
L116,L496,29.35
L122,L496,32.1
L128,L496,73.7
L134,L496,27.26666667
L135,L496,27.26666667
L138,L496,53.06666667
L139,L496,53.06666667
L141,L496,39.55
L145,L496,32.91666667
L146,L496,33.06666667
L147,L496,31.55
L150,L496,41.03333333
L151,L496,31.35
L153,L496,45.41666667
L154,L496,45.41666667
L155,L496,59.18333333
L156,L496,58.35
L157,L496,58.35
L159,L496,62.88333333
L162,L496,40.4
L168,L496,33.86666667
L171,L496,52.06666667
L173,L496,50.98333333
L178,L496,54.86666667
L179,L496,54.86666667
L185,L496,49.28333333
L186,L496,46.53333333
L191,L496,52.36666667
L203,L496,54.21666667
L206,L496,54.26666667
L213,L496,36.8
L222,L496,42.73333333
L227,L496,32.6
L229,L496,51.68333333
L231,L496,51.95
L246,L496,62.71666667
L247,L496,63.9
L249,L496,53.2
L252,L496,53.05
L262,L496,59.36666667
L271,L496,63.11666667
L273,L496,65.3
L274,L496,62.61666667
L292,L496,57.71666667
L299,L496,55.06666667
L309,L496,29.45
L310,L496,29.76666667
L313,L496,57.61666667
L315,L496,40.13333333
L321,L496,42.56666667
L323,L496,28.98333333
L328,L496,28.05
L333,L496,30.9
L334,L496,30.36666667
L336,L496,39.11666667
L338,L496,40.91666667
L349,L496,42.61666667
L355,L496,46
L361,L496,33.06666667
L365,L496,35.58333333
L370,L496,52.78333333
L371,L496,52.78333333
L375,L496,52.9
L382,L496,39.55
L385,L496,52.36666667
L387,L496,63.38333333
L392,L496,44.63333333
L393,L496,42.58333333
L402,L496,42.95
L408,L496,41.1
L411,L496,40.88333333
L412,L496,41.35
L418,L496,43.81666667
L423,L496,44.45
L430,L496,31.98333333
L431,L496,20.41666667
L437,L496,16.43333333
L444,L496,28.65
L445,L496,23.91666667
L469,L496,18.56666667
L483,L496,27.78333333
L493,L496,27.35
L495,L496,13.5
L496,L496,0
L511,L496,16.56666667
L527,L496,42.1
L529,L496,41.55
L530,L496,41.35
L540,L496,15.21666667
L543,L496,11.13333333
L554,L496,41.35
L556,L496,26.3
L560,L496,38.68333333
L0,L511,51.1
L7,L511,42.26666667
L18,L511,51.98333333
L26,L511,64.55
L33,L511,70.71666667
L36,L511,69.01666667
L38,L511,52.13333333
L57,L511,60.93333333
L62,L511,67.2
L63,L511,60.31666667
L70,L511,39.45
L75,L511,50.48333333
L76,L511,50.48333333
L77,L511,52.7
L78,L511,53.48333333
L79,L511,55.45
L80,L511,50.48333333
L81,L511,53.55
L82,L511,52.58333333
L91,L511,51.63333333
L93,L511,51.8
L99,L511,52.35
L102,L511,49.76666667
L103,L511,71.98333333
L106,L511,50.58333333
L113,L511,41.95
L116,L511,41.21666667
L122,L511,43.96666667
L128,L511,74.76666667
L134,L511,39.13333333
L135,L511,39.13333333
L138,L511,54.15
L139,L511,54.15
L141,L511,50.48333333
L145,L511,44.78333333
L146,L511,44.91666667
L147,L511,43.41666667
L150,L511,51.98333333
L151,L511,43.21666667
L153,L511,57.26666667
L154,L511,57.26666667
L155,L511,71.05
L156,L511,70.21666667
L157,L511,70.21666667
L159,L511,74.75
L162,L511,52.26666667
L168,L511,53.68333333
L171,L511,63.93333333
L173,L511,62.73333333
L178,L511,55.95
L179,L511,55.95
L185,L511,61.15
L186,L511,58.4
L191,L511,64.23333333
L203,L511,66.08333333
L206,L511,66.11666667
L213,L511,47.75
L222,L511,54.6
L227,L511,43.55
L229,L511,63.53333333
L231,L511,63.8
L246,L511,74.58333333
L247,L511,75.75
L249,L511,65.05
L252,L511,64.91666667
L262,L511,71.23333333
L271,L511,64.18333333
L273,L511,66.38333333
L274,L511,63.7
L292,L511,69.56666667
L299,L511,56.13333333
L309,L511,41.31666667
L310,L511,41.61666667
L313,L511,69.46666667
L315,L511,51.08333333
L321,L511,53.5
L323,L511,40.85
L328,L511,39.9
L333,L511,42.76666667
L334,L511,42.23333333
L336,L511,50.06666667
L338,L511,51.86666667
L349,L511,53.56666667
L355,L511,56.95
L361,L511,44.93333333
L365,L511,50.6
L370,L511,64.65
L371,L511,64.65
L375,L511,64.76666667
L382,L511,50.48333333
L385,L511,64.23333333
L387,L511,64.46666667
L392,L511,55.58333333
L393,L511,53.53333333
L402,L511,53.9
L408,L511,52.95
L411,L511,52.75
L412,L511,53.2
L418,L511,55.68333333
L423,L511,56.31666667
L430,L511,29.21666667
L431,L511,17.65
L437,L511,27.11666667
L444,L511,31.25
L445,L511,26.53333333
L469,L511,15.8
L483,L511,12.28333333
L493,L511,26.65
L495,L511,10.71666667
L496,L511,16.51666667
L511,L511,0
L527,L511,53.05
L529,L511,53.4
L530,L511,53.2
L540,L511,5.766666667
L543,L511,7.183333333
L554,L511,53.2
L556,L511,23.53333333
L560,L511,23.18333333
L0,L527,4.25
L7,L527,14.95
L18,L527,22.3
L26,L527,45.6
L33,L527,33.43333333
L36,L527,33.56666667
L38,L527,33.16666667
L57,L527,31.2
L62,L527,19.1
L63,L527,30.56666667
L70,L527,16.53333333
L75,L527,5.516666667
L76,L527,5.516666667
L77,L527,4.95
L78,L527,5.733333333
L79,L527,7.683333333
L80,L527,5.516666667
L81,L527,5.8
L82,L527,4.833333333
L91,L527,4.783333333
L93,L527,5.483333333
L99,L527,4.566666667
L102,L527,3.633333333
L103,L527,53.03333333
L106,L527,3.633333333
L113,L527,14.06666667
L116,L527,16.35
L122,L527,20.6
L128,L527,55.81666667
L134,L527,19.16666667
L135,L527,19.16666667
L138,L527,35.18333333
L139,L527,35.18333333
L141,L527,5.516666667
L145,L527,13.06666667
